Keuwl Accelerometer Data File
2020-08-26 16-30-27

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
1.3500220,-0.023942,-0.096965,9.750386,9.750897,0.586842,256.130310
1.3600090,-0.025139,-0.094571,9.756371,9.756862,0.574372,255.113739
1.3700110,-0.022745,-0.080206,9.751583,9.751940,0.490189,254.167618
1.3800299,-0.023942,-0.086191,9.759963,9.760373,0.525259,254.475891
1.3900210,-0.021548,-0.086191,9.751583,9.751988,0.522271,255.963760
1.4000189,-0.023942,-0.089783,9.759963,9.760406,0.545722,255.068588
1.4100109,-0.014365,-0.100556,9.752781,9.753310,0.596761,261.869904
1.4200139,-0.022745,-0.107739,9.747993,9.748614,0.647101,258.079254
1.4300299,-0.019154,-0.110133,9.761160,9.761800,0.656110,260.134186
1.4399970,-0.026336,-0.104148,9.756371,9.756963,0.630871,255.808899
1.4500270,-0.023942,-0.098162,9.764751,9.765274,0.592813,256.293030
1.4600110,-0.027533,-0.093374,9.750386,9.750872,0.571640,253.570694
1.4700600,-0.025139,-0.082600,9.759963,9.760345,0.507063,253.072495
1.4800340,-0.027533,-0.086191,9.740809,9.741230,0.532290,252.284210
1.4900188,-0.021548,-0.082600,9.756371,9.756744,0.500850,255.379120
1.5000149,-0.027533,-0.094571,9.749189,9.749687,0.579122,253.767654
1.5100280,-0.023942,-0.092177,9.761160,9.761624,0.558831,255.439728
1.5200120,-0.015562,-0.098162,9.743204,9.743711,0.584168,260.991486
1.5300170,-0.021548,-0.106542,9.762358,9.762963,0.638271,258.566315
1.5400349,-0.014365,-0.101754,9.751583,9.752125,0.603931,261.964294
1.5501899,-0.022745,-0.101754,9.745598,9.746156,0.612936,257.399841
1.5600159,-0.027533,-0.098162,9.761160,9.761692,0.598398,254.331833
1.5700089,-0.026336,-0.096965,9.755175,9.755692,0.589835,254.804749
1.5801649,-0.025139,-0.099359,9.745598,9.746137,0.602634,255.801453
1.5900170,-0.023942,-0.083797,9.746795,9.747185,0.512437,254.054611
1.6000021,-0.021548,-0.094571,9.755175,9.755656,0.569239,257.164398
